template_id,text,category,sentiment_base,editable,notes
1706,Crise hídrica pegou todo mundo de surpresa... força Ribeirania 💧,eventos,0.79,SIM,Template de eventos - edite o texto como quiser
1707,RiberTech Hub inaugurado! 🚀 O futuro chegou na cidade!,eventos,0.41,SIM,Template de eventos - edite o texto como quiser
1708,BanBan Açaí investindo em Ribeirania — economia local agradece! 💜,eventos,0.78,SIM,Template de eventos - edite o texto como quiser
1709,Fim de ano cheio de eventos incríveis por aqui 🎊,eventos,0.55,SIM,Template de eventos - edite o texto como quiser
1710,Festival gastronômico foi um sucesso absoluto 🍽️,eventos,0.71,SIM,Template de eventos - edite o texto como quiser
1711,"Shows gratuitos na praça todo fim de semana, bora curtir 🎤",eventos,0.88,SIM,Template de eventos - edite o texto como quiser
1712,Feira de tecnologia surpreendeu geral! 💡,eventos,0.58,SIM,Template de eventos - edite o texto como quiser
1713,Carnaval de Ribeirania promete ser o melhor dos últimos anos 🎭,eventos,0.63,SIM,Template de eventos - edite o texto como quiser
1714,Maratona da cidade inspirou muita gente 🏃‍♀️,eventos,0.5,SIM,Template de eventos - edite o texto como quiser
1715,Retrospectiva do ano: Ribeirania só cresce 💪,eventos,0.47,SIM,Template de eventos - edite o texto como quiser
1716,Aniversário de Ribeirania chegando! 🎉 Mal posso esperar pelos shows e comidas típicas!,eventos,0.43,SIM,Template de eventos - edite o texto como quiser
1717,"Esse ano o aniversário da cidade promete, vem aí o mega evento do século! 🥳",eventos,0.86,SIM,Template de eventos - edite o texto como quiser
1718,Festival de Música Ribeirania bombando! Que vibe incrível 🎶,eventos,0.69,SIM,Template de eventos - edite o texto como quiser
1719,Grinch Invadiu Ribeirânia 😭 Natal nunca mais será o mesmo!,eventos,0.62,SIM,Template de eventos - edite o texto como quiser
1720,"Natal de Ribeirania sempre mágico! Luzes, música e aquele clima especial ✨",eventos,0.49,SIM,Template de eventos - edite o texto como quiser
1721,Crise hídrica pegou todo mundo de surpresa... força Ribeirania 💧,eventos,0.66,SIM,Template de eventos - edite o texto como quiser
1722,RiberTech Hub inaugurado! 🚀 O futuro chegou na cidade!,eventos,0.84,SIM,Template de eventos - edite o texto como quiser
1723,BanBan Açaí investindo em Ribeirania — economia local agradece! 💜,eventos,0.67,SIM,Template de eventos - edite o texto como quiser
1724,Fim de ano cheio de eventos incríveis por aqui 🎊,eventos,0.65,SIM,Template de eventos - edite o texto como quiser
1725,Festival gastronômico foi um sucesso absoluto 🍽️,eventos,0.62,SIM,Template de eventos - edite o texto como quiser
1726,"Shows gratuitos na praça todo fim de semana, bora curtir 🎤",eventos,0.75,SIM,Template de eventos - edite o texto como quiser
1727,Feira de tecnologia surpreendeu geral! 💡,eventos,0.77,SIM,Template de eventos - edite o texto como quiser
1728,Carnaval de Ribeirania promete ser o melhor dos últimos anos 🎭,eventos,0.31,SIM,Template de eventos - edite o texto como quiser
1729,Maratona da cidade inspirou muita gente 🏃‍♀️,eventos,0.81,SIM,Template de eventos - edite o texto como quiser
1730,Retrospectiva do ano: Ribeirania só cresce 💪,eventos,0.72,SIM,Template de eventos - edite o texto como quiser
1731,Aniversário de Ribeirania chegando! 🎉 Mal posso esperar pelos shows e comidas típicas!,eventos,0.64,SIM,Template de eventos - edite o texto como quiser
1732,"Esse ano o aniversário da cidade promete, vem aí o mega evento do século! 🥳",eventos,0.48,SIM,Template de eventos - edite o texto como quiser
1733,Festival de Música Ribeirania bombando! Que vibe incrível 🎶,eventos,0.8,SIM,Template de eventos - edite o texto como quiser
1734,Grinch Invadiu Ribeirânia 😭 Natal nunca mais será o mesmo!,eventos,0.4,SIM,Template de eventos - edite o texto como quiser
1735,"Natal de Ribeirania sempre mágico! Luzes, música e aquele clima especial ✨",eventos,0.35,SIM,Template de eventos - edite o texto como quiser
1736,Crise hídrica pegou todo mundo de surpresa... força Ribeirania 💧,eventos,0.37,SIM,Template de eventos - edite o texto como quiser
1737,RiberTech Hub inaugurado! 🚀 O futuro chegou na cidade!,eventos,0.83,SIM,Template de eventos - edite o texto como quiser
1738,BanBan Açaí investindo em Ribeirania — economia local agradece! 💜,eventos,0.31,SIM,Template de eventos - edite o texto como quiser
1739,Fim de ano cheio de eventos incríveis por aqui 🎊,eventos,0.75,SIM,Template de eventos - edite o texto como quiser
1740,Festival gastronômico foi um sucesso absoluto 🍽️,eventos,0.52,SIM,Template de eventos - edite o texto como quiser
1741,"Shows gratuitos na praça todo fim de semana, bora curtir 🎤",eventos,0.45,SIM,Template de eventos - edite o texto como quiser
1742,Feira de tecnologia surpreendeu geral! 💡,eventos,0.41,SIM,Template de eventos - edite o texto como quiser
1743,Carnaval de Ribeirania promete ser o melhor dos últimos anos 🎭,eventos,0.74,SIM,Template de eventos - edite o texto como quiser
1744,Maratona da cidade inspirou muita gente 🏃‍♀️,eventos,0.63,SIM,Template de eventos - edite o texto como quiser
1745,Retrospectiva do ano: Ribeirania só cresce 💪,eventos,0.47,SIM,Template de eventos - edite o texto como quiser
1746,Aniversário de Ribeirania chegando! 🎉 Mal posso esperar pelos shows e comidas típicas!,eventos,0.38,SIM,Template de eventos - edite o texto como quiser
1747,"Esse ano o aniversário da cidade promete, vem aí o mega evento do século! 🥳",eventos,0.42,SIM,Template de eventos - edite o texto como quiser
1748,Festival de Música Ribeirania bombando! Que vibe incrível 🎶,eventos,0.79,SIM,Template de eventos - edite o texto como quiser
1749,Grinch Invadiu Ribeirânia 😭 Natal nunca mais será o mesmo!,eventos,0.41,SIM,Template de eventos - edite o texto como quiser
1750,"Natal de Ribeirania sempre mágico! Luzes, música e aquele clima especial ✨",eventos,0.85,SIM,Template de eventos - edite o texto como quiser
1751,Crise hídrica pegou todo mundo de surpresa... força Ribeirania 💧,eventos,0.74,SIM,Template de eventos - edite o texto como quiser
1752,RiberTech Hub inaugurado! 🚀 O futuro chegou na cidade!,eventos,0.49,SIM,Template de eventos - edite o texto como quiser
1753,BanBan Açaí investindo em Ribeirania — economia local agradece! 💜,eventos,0.8,SIM,Template de eventos - edite o texto como quiser
1754,Fim de ano cheio de eventos incríveis por aqui 🎊,eventos,0.59,SIM,Template de eventos - edite o texto como quiser
1755,Festival gastronômico foi um sucesso absoluto 🍽️,eventos,0.74,SIM,Template de eventos - edite o texto como quiser
1756,"Shows gratuitos na praça todo fim de semana, bora curtir 🎤",eventos,0.9,SIM,Template de eventos - edite o texto como quiser
1757,Feira de tecnologia surpreendeu geral! 💡,eventos,0.78,SIM,Template de eventos - edite o texto como quiser
1758,Carnaval de Ribeirania promete ser o melhor dos últimos anos 🎭,eventos,0.33,SIM,Template de eventos - edite o texto como quiser
1759,Maratona da cidade inspirou muita gente 🏃‍♀️,eventos,0.37,SIM,Template de eventos - edite o texto como quiser
1760,Retrospectiva do ano: Ribeirania só cresce 💪,eventos,0.72,SIM,Template de eventos - edite o texto como quiser
1761,Aniversário de Ribeirania chegando! 🎉 Mal posso esperar pelos shows e comidas típicas!,eventos,0.4,SIM,Template de eventos - edite o texto como quiser
1762,"Esse ano o aniversário da cidade promete, vem aí o mega evento do século! 🥳",eventos,0.6,SIM,Template de eventos - edite o texto como quiser
1763,Festival de Música Ribeirania bombando! Que vibe incrível 🎶,eventos,0.68,SIM,Template de eventos - edite o texto como quiser
1764,Grinch Invadiu Ribeirânia 😭 Natal nunca mais será o mesmo!,eventos,0.64,SIM,Template de eventos - edite o texto como quiser
1765,"Natal de Ribeirania sempre mágico! Luzes, música e aquele clima especial ✨",eventos,0.58,SIM,Template de eventos - edite o texto como quiser
1766,Crise hídrica pegou todo mundo de surpresa... força Ribeirania 💧,eventos,0.32,SIM,Template de eventos - edite o texto como quiser
1767,RiberTech Hub inaugurado! 🚀 O futuro chegou na cidade!,eventos,0.88,SIM,Template de eventos - edite o texto como quiser
1768,BanBan Açaí investindo em Ribeirania — economia local agradece! 💜,eventos,0.43,SIM,Template de eventos - edite o texto como quiser
1769,Fim de ano cheio de eventos incríveis por aqui 🎊,eventos,0.48,SIM,Template de eventos - edite o texto como quiser
1770,Festival gastronômico foi um sucesso absoluto 🍽️,eventos,0.89,SIM,Template de eventos - edite o texto como quiser
1771,"Shows gratuitos na praça todo fim de semana, bora curtir 🎤",eventos,0.66,SIM,Template de eventos - edite o texto como quiser
1772,Feira de tecnologia surpreendeu geral! 💡,eventos,0.44,SIM,Template de eventos - edite o texto como quiser
1773,Carnaval de Ribeirania promete ser o melhor dos últimos anos 🎭,eventos,0.67,SIM,Template de eventos - edite o texto como quiser
1774,Maratona da cidade inspirou muita gente 🏃‍♀️,eventos,0.41,SIM,Template de eventos - edite o texto como quiser
1775,Retrospectiva do ano: Ribeirania só cresce 💪,eventos,0.53,SIM,Template de eventos - edite o texto como quiser
1776,Bom dia! Hoje vai ser um dia produtivo 🌞,cotidiano,0.56,SIM,Template de cotidiano - edite o texto como quiser
1777,"Acabei de acordar, me sentindo renovado",cotidiano,-0.07,SIM,Template de cotidiano - edite o texto como quiser
1778,"Pensamento do dia: tudo passa, até os problemas",cotidiano,0.69,SIM,Template de cotidiano - edite o texto como quiser
1779,Café da manhã: pão com manteiga. E vocês?,cotidiano,-0.09,SIM,Template de cotidiano - edite o texto como quiser
1780,Finalmente terminei aquele projeto! Que vitória! 🎊,cotidiano,-0.1,SIM,Template de cotidiano - edite o texto como quiser
1781,Aquele momento quando tudo dá certo 😌,cotidiano,0.16,SIM,Template de cotidiano - edite o texto como quiser
1782,"Lista de tarefas hoje: academia, trabalho, descanso",cotidiano,0.36,SIM,Template de cotidiano - edite o texto como quiser
1783,Indicação do dia: novo restaurante em Ribeirania,cotidiano,0.08,SIM,Template de cotidiano - edite o texto como quiser
1784,Aprendizado de hoje: paciência é fundamental,cotidiano,0.07,SIM,Template de cotidiano - edite o texto como quiser
1785,Agradecendo por mais um dia ❤️,cotidiano,0.05,SIM,Template de cotidiano - edite o texto como quiser
1786,Tá frio em Ribeirania hoje! 🥶,cotidiano,0.02,SIM,Template de cotidiano - edite o texto como quiser
1787,"Fim de semana chegando, mal posso esperar!",cotidiano,0.03,SIM,Template de cotidiano - edite o texto como quiser
1788,Acordar cedo vale muito a pena,cotidiano,-0.0,SIM,Template de cotidiano - edite o texto como quiser
1789,"Exercício físico feito, dia tá ganho! 💪",cotidiano,0.46,SIM,Template de cotidiano - edite o texto como quiser
1790,Lendo um livro incrível nesse momento 📖,cotidiano,0.1,SIM,Template de cotidiano - edite o texto como quiser
1791,Planejando as férias já! ✈️,cotidiano,0.31,SIM,Template de cotidiano - edite o texto como quiser
1792,Dia de home office é maravilhoso,cotidiano,0.19,SIM,Template de cotidiano - edite o texto como quiser
1793,Cozinhei hoje e ficou uma delícia 🍳,cotidiano,0.48,SIM,Template de cotidiano - edite o texto como quiser
1794,Meditação da manhã: essencial 🧘,cotidiano,-0.08,SIM,Template de cotidiano - edite o texto como quiser
1795,Vida tá corrida mas tá boa! ✨,cotidiano,0.17,SIM,Template de cotidiano - edite o texto como quiser
1796,"Depois do caos da crise hídrica, bom ver a rotina voltando ao normal 💧",cotidiano,0.5,SIM,Template de cotidiano - edite o texto como quiser
1797,Nem acredito que já é Natal de novo 🎄,cotidiano,0.15,SIM,Template de cotidiano - edite o texto como quiser
1798,Energia boa pós BanBan Açaí! Bora começar o dia bem 💥,cotidiano,0.19,SIM,Template de cotidiano - edite o texto como quiser
1799,Bom dia! Hoje vai ser um dia produtivo 🌞,cotidiano,0.69,SIM,Template de cotidiano - edite o texto como quiser
1800,"Acabei de acordar, me sentindo renovado",cotidiano,0.55,SIM,Template de cotidiano - edite o texto como quiser
1801,"Pensamento do dia: tudo passa, até os problemas",cotidiano,0.15,SIM,Template de cotidiano - edite o texto como quiser
1802,Café da manhã: pão com manteiga. E vocês?,cotidiano,0.37,SIM,Template de cotidiano - edite o texto como quiser
1803,Finalmente terminei aquele projeto! Que vitória! 🎊,cotidiano,0.26,SIM,Template de cotidiano - edite o texto como quiser
1804,Aquele momento quando tudo dá certo 😌,cotidiano,0.52,SIM,Template de cotidiano - edite o texto como quiser
1805,"Lista de tarefas hoje: academia, trabalho, descanso",cotidiano,0.64,SIM,Template de cotidiano - edite o texto como quiser
1806,Indicação do dia: novo restaurante em Ribeirania,cotidiano,-0.04,SIM,Template de cotidiano - edite o texto como quiser
1807,Aprendizado de hoje: paciência é fundamental,cotidiano,0.58,SIM,Template de cotidiano - edite o texto como quiser
1808,Agradecendo por mais um dia ❤️,cotidiano,-0.09,SIM,Template de cotidiano - edite o texto como quiser
1809,Tá frio em Ribeirania hoje! 🥶,cotidiano,0.16,SIM,Template de cotidiano - edite o texto como quiser
1810,"Fim de semana chegando, mal posso esperar!",cotidiano,0.54,SIM,Template de cotidiano - edite o texto como quiser
1811,Acordar cedo vale muito a pena,cotidiano,-0.08,SIM,Template de cotidiano - edite o texto como quiser
1812,"Exercício físico feito, dia tá ganho! 💪",cotidiano,0.68,SIM,Template de cotidiano - edite o texto como quiser
1813,Lendo um livro incrível nesse momento 📖,cotidiano,0.53,SIM,Template de cotidiano - edite o texto como quiser
1814,Planejando as férias já! ✈️,cotidiano,-0.07,SIM,Template de cotidiano - edite o texto como quiser
1815,Dia de home office é maravilhoso,cotidiano,-0.05,SIM,Template de cotidiano - edite o texto como quiser
1816,Cozinhei hoje e ficou uma delícia 🍳,cotidiano,0.25,SIM,Template de cotidiano - edite o texto como quiser
1817,Meditação da manhã: essencial 🧘,cotidiano,0.06,SIM,Template de cotidiano - edite o texto como quiser
1818,Vida tá corrida mas tá boa! ✨,cotidiano,0.33,SIM,Template de cotidiano - edite o texto como quiser
1819,"Depois do caos da crise hídrica, bom ver a rotina voltando ao normal 💧",cotidiano,0.12,SIM,Template de cotidiano - edite o texto como quiser
1820,Nem acredito que já é Natal de novo 🎄,cotidiano,0.2,SIM,Template de cotidiano - edite o texto como quiser
1821,Energia boa pós BanBan Açaí! Bora começar o dia bem 💥,cotidiano,0.6,SIM,Template de cotidiano - edite o texto como quiser
1822,Bom dia! Hoje vai ser um dia produtivo 🌞,cotidiano,0.37,SIM,Template de cotidiano - edite o texto como quiser
1823,"Acabei de acordar, me sentindo renovado",cotidiano,0.51,SIM,Template de cotidiano - edite o texto como quiser
1824,"Pensamento do dia: tudo passa, até os problemas",cotidiano,0.04,SIM,Template de cotidiano - edite o texto como quiser
